8.333333333333333703e-01
1.866666666666666696e+00
3.100000000000000089e+00
4.200000000000000178e+00
5.333333333333333037e+00
6.466666666666666785e+00
7.500000000000000000e+00
8.566666666666666430e+00
9.566666666666666430e+00
1.063333333333333286e+01
1.176666666666666572e+01
1.286666666666666714e+01
1.400000000000000000e+01
1.516666666666666607e+01
1.626666666666666572e+01
1.730000000000000071e+01
1.843333333333333357e+01
1.953333333333333144e+01
2.060000000000000142e+01
